class,path
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_ani10144_nat10131_12473.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_S_N_pla00010_pla00010_01132.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_S_B_arc00001_arc00001_11183.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ani20048_ani20048_02091.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ani20062_ani20062_02104.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_N_arc00072_arc00072_01055.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_ind20047_ind20047_02295.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat20071_nat20071_01575.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NRN_A_cha0082_cha0082_0082.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_nat10151_cha00070_12108.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_nat00093_nat00059_11112.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_S_N_cha10113_cha10113_11543.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRD_M_N_sec00016_sec00016_10791.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_arc00086_arc00086_10735.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_CRN_A_pla0073_pla0073_0231.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_N_pla20033_pla20032_01933.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_ani10208_ani10208_12371.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_S_N_pla20067_pla20067_01967.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_art00035_art00035_00513.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_B_ind00053_cha00070_11480.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ani00043_ani00043_00163.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_arc00098_ani00098_00318.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla20048_pla20048_01948.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0083_txt0083_0083.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ani10139_ani10139_12499.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_pla20030_pla20030_01930.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_art00025_cha00026_11681.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_arc20084_arc20084_02417.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_cha00089_cha00089_00871.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NND_S_N_txt00062_txt00083_10824.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_T_txt0087_txt0087_0087.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_sec00010_ind00098_10855.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_cha10142_nat10123_12237.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_N_cha10180_cha00070_12294.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat00021_nat00021_11043.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_sec20060_sec20060_01650.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_cha10139_ani00070_12201.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_ind00077_ind00077_10681.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_art00091_cha00063_00535.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_M_N_art00093_art00093_10485.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_O_nat00032_nat00032_00947.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_T_txt0095_txt0095_0095.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_nat10144_nat10145_11964.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_C_txt0040_txt0040_0040.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_B_cha10140_cha10140_12199.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_B_sec00091_cha00085_00111.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_N_nat00007_ani00021_00627.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla00081_pla00081_01183.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0033_txt0033_0033.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_ani20003_ani20003_01452.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_art0014_cha0051_0459.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_pla00080_pla00080_10458.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_ani10216_ani00070_12389.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_S_N_cha10190_cha10190_12326.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_nat10118_nat10123_11391.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_nat10109_nat10109_11353.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_N_arc00070_arc00072_00290.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_txt10107_txt10107_10813.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_S_B_nat10109_nat10109_11354.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_ani0044_arc0078_0435.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_M_N_ani00058_ani00058_11505.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_nat10159_ani00099_12054.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CNN_S_N_cha00044_cha00043_00364.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRD_S_N_cha00015_cha00015_11154.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat00076_nat00076_00674.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0050_txt0050_0050.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat00064_nat00064_00672.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_B_arc00022_arc00023_10060.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla20073_pla20073_01973.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_S_N_art20056_art20056_02329.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat00053_nat00053_11080.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_cha00028_ani10123_11686.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_B_ani20056_ani20057_02099.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NNN_A_txt0036_txt0038_0137.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_T_txt0076_txt0076_0076.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla20056_pla20056_01956.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_N_ani10168_ani10196_12449.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind20019_ind20019_02276.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0055_txt0055_0055.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_arc00001_ani00058_00005.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_nat10139_ani00058_11951.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NND_A_cha0059_cha0081_0602.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRD_S_B_art20092_art20092_02306.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_arc20030_arc20030_01483.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CND_S_N_pla00068_pla00068_01175.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat00078_nat00078_00675.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat00018_nat00018_10928.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRD_A_nat0092_cha0019_0581.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NNN_A_cha0085_ani0037_0313.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_S_N_ind20044_ind20044_01785.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_N_sec00007_sec00007_00769.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_art0100_art0092_0178.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_M_N_pla00061_pla00061_01170.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_ani10187_ani10190_12438.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_B_nat00089_nat00065_00696.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_nat20002_nat20002_02202.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_N_cha00074_txt00068_10192.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_M_N_nat10131_nat10124_11906.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0049_txt0049_0049.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_N_nat10156_ani00021_12020.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NND_M_B_nat20098_nat20073_01602.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_txt00073_txt00073_01286.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_M_N_nat10164_nat10160_12096.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_M_N_cha10198_nat10123_12362.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_cha10175_cha10174_12279.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRD_S_N_sec00025_sec00098_00046.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_S_N_ani10141_ani10141_12480.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_S_N_pla10121_sec00097_11692.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_ani0100_art0031_0432.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_B_arc00076_ani00077_00296.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_O_pla00020_pla00020_20039.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_N_nat00060_nat00099_10570.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_sec00090_sec00098_10336.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_S_N_ind00008_ind00008_10421.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_O_ani10102_ani10104_10023.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_B_ani00028_ani00029_20111.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_T_txt0083_txt0083_0083.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_cha10153_cha10153_12269.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_M_N_cha00044_cha00044_11008.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_ani10118_ani10119_11611.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_O_nat10148_nat10161_12120.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_nat10159_ani00031_12059.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_ani20037_ani20037_02080.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_arc20077_arc20077_01717.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CND_S_N_ind00069_ind00069_01356.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_txt00003_txt00003_01262.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_cha10171_cha10171_12281.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_arc00051_arc00051_10727.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_cha10123_nat10124_12192.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_arc20013_arc20013_02157.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_ind00079_ind00079_10665.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_N_nat20002_nat20002_01506.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_M_N_arc00056_arc00056_10393.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_ind00020_ind00020_20031.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CNN_S_B_cha00025_cha00025_00345.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla00075_pla00075_10621.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRD_S_N_arc00015_arc00045_11756.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_T_txt0067_txt0067_0067.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_sec00100_sec00100_00757.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_N_sec20064_sec20064_01654.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_N_nat20016_nat20015_01520.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_M_N_nat00017_nat00017_11049.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRD_S_N_arc20025_arc20025_02167.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_S_B_cha00047_cha00047_00367.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_S_N_cha10118_cha10118_12196.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla20014_pla20014_01914.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_ani0082_ani0097_0427.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_M_N_nat10129_cha00086_11522.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_pla10116_pla10116_10602.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_M_N_nat10131_nat00059_11908.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_B_ani00019_nat00013_11867.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_art0100_arc0004_0469.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NND_A_arc0087_arc0018_0186.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_nat0039_nat0039_0068.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_arc20055_arc20055_01695.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_ani00069_ani00069_00189.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_nat00098_ani00058_11461.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_arc20020_arc20020_01473.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_sec00087_cha00070_11469.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_B_arc00094_nat00097_11203.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_ani00084_ani00084_01257.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_B_nat10167_sec00097_12102.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_art00014_art00092_11810.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind00063_ind00063_01351.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_CRN_A_cha0073_ani0090_0381.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_arc20064_arc20064_01704.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_N_pla10121_cha00028_11659.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_N_nat00011_nat00011_11057.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_txt10113_txt10113_10865.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRD_S_N_sec00060_cha00028_00081.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_pla20009_pla20009_02394.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NNN_A_txt0097_txt0026_0168.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_sec00054_sec00055_11341.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_nat20033_nat20033_02233.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla00078_pla00078_00603.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_arc20031_arc20031_02171.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_sec00018_sec00018_10793.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_txt00059_pla00050_10390.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_arc00034_cha00023_00254.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_M_N_cha00058_cha00058_10314.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_M_N_art00067_ani00095_11803.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_art20067_arc20001_01873.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_O_arc00030_arc00030_10067.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_nat10164_ani00058_12091.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_pla20004_pla20004_02400.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRD_S_B_sec20066_sec20066_01656.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_B_sec20045_arc20001_02127.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_cha00039_cha00040_11012.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_sec0016_cha0013_0548.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_N_ani10132_ani10123_12477.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0005_txt0005_0005.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_M_O_nat00033_ani00031_10078.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_N_ani10176_ani10175_12460.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_C_txt0058_txt0058_0058.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRD_S_N_art00073_art00073_01014.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_pla20047_pla20047_02380.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_C_txt0065_txt0065_0065.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla00045_pla00045_01155.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_S_N_ind20016_ind20016_01757.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_sec00015_sec00097_11695.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_ani00010_ani00010_00130.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind00087_ind00087_01371.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_N_sec20068_sec20068_01658.tif
